File Path,defect,
./mainnet/ea/ead07782a6cc5eba48408539cf6839175c05fe48_startprotocol.sol,Yes,
./mainnet/ea/ea92bd481e54bbb9bb6c927970a54e82ee26c6b4_TokenNetwork.sol,Yes,
./mainnet/ea/eA535343AE97cb4458A1b0785757acDBE9934f1a_Pampa.sol,Yes,
./mainnet/ea/eaea341c5027c498605b9406f049c7d37cabeaea_EatCake.sol,Yes,
./mainnet/ea/ea1f309761aca404097ab170ded244d10f06470c_BTADChef.sol,Yes,
./mainnet/ea/ea8a58688c0391fd067c0f10e5189b70537eb23d_KUJAKU.sol,Yes,
./mainnet/ea/ea01a77f52640cf14d898ffc8627499f625abcb1_Vamos.sol,Yes,
./mainnet/ea/eac1e8b8c4f710b4a141dbadd30eef439959207e_TEST.sol,Yes,
./mainnet/ea/eaBCf4F6070367E2D0F508933565A875183525cc_AiTG.sol,Yes,1
./mainnet/ea/EaC37B256D51E4B29672e9e5386e2bc0e78f576d_BoredApeYatchClub.sol,Yes,
./mainnet/ea/ea58940A1C1374B4a85337a6c3D52a6B19293A87_SEC.sol,Yes,
./mainnet/ea/eaf17d4202c9130bd6fce79e15041e7d2d073aaf_TheLastProtocol.sol,Yes,
./mainnet/ea/ea5d9e993e1133d0419a9e3fdde3654a08be7eed_MonarchyGame.sol,Yes,
./mainnet/97/979edc5afa527f1e31ef24ea907aed6f0e7b3efa_Tamagotchi.sol,Yes,
./mainnet/97/97a89a0286a673ac8cdabbc42e5b2aaae74b09e5__0xDogecoin.sol,Yes,
./mainnet/97/97a30C692eCe9C317235d48287d23d358170FC40_Multicall.sol,Yes,
./mainnet/97/978b9f5a7a7465df9a10c68f8cb27367cce53a9b_MiniCult.sol,Yes,
./mainnet/97/97e7ef310499be2f97c392b8b16ddd494af73e22_UnicornRanch.sol,Yes,
./mainnet/97/97b3414bd69560c4893465f9650cba67d2bc95a8_RichApes.sol,Yes,
./mainnet/97/9713d49c4e8307c1337eed928218b9ba871e76cd_VORTEX.sol,Yes,
./mainnet/97/97473a8697c45a2dd0ef04545115c6389ace31c8_GovernorAlpha.sol,Yes,
./mainnet/97/97967c25f5a0de5cdc3c9d687ec3036c7b15252f_VideoPoker.sol,Yes,
./mainnet/97/974973D316Be10725444EF4F6E3bf1eb5E9F6678_koth_v1b.sol,Yes,
./mainnet/97/97b41a4af406971f19e9e4f97567c5fff9784c65_SOLC.sol,Yes,
./mainnet/97/9708ac13652a70dd64d7aa848cce0e5e89414a51_Wrapper.sol,Yes,
./mainnet/97/978b15cd40f7286d674258588af4635dce055282_FoMoGame.sol,Yes,
./mainnet/97/972a7e52e91fff14dc266482b8bd8964e4a55aa2_FoMo3Dshort.sol,Yes,
./mainnet/97/977d820a67a2f9c5e3e6c28eb625ed1fb8552d92_Bushifinal.sol,Yes,
./mainnet/97/977e81e159648ac917ff5ef603c3cfc4a1d6f9ac_Magnet.sol,Yes,
./mainnet/97/97dbe5bb0ce4b4b675fbf301288e05154c758432_GRAPE.sol,Yes,
./mainnet/97/973aE3A82532bd6E864a6253233d2A427092Aad3_Freeze.sol,Yes,
./mainnet/97/97a63c3a5437654cd71d4ae39d55b01332b537d4_ElonBotInu.sol,Yes,
./mainnet/97/97053ff5305531fa075a17b6ce888c8ff4567b90_ZeusInu.sol,Yes,
./mainnet/97/9735c4d83b510396dd1eccd145a8d4efb6da4c59_SUDASWAP.sol,Yes,
./mainnet/97/97139d29Aba822fD502fF5999DE444341E552612_Hodlonaut.sol,Yes,
./mainnet/97/97AF99d2419f7B4d9EBeEa2CC0368B952FeC79eE_FUNDSARESAFU.sol,Yes,
./mainnet/97/97bAB6506C66A511c7Ae6292461cbc1FE4711097_ZErc20.sol,Yes,
./mainnet/97/97820577e33211f90166a0e76dff379d773d9f92_murasaki.sol,Yes,
./mainnet/a7/a76bdf5a9c9a1b57be1863992f18e6b69ee013d0_wassie.sol,Yes,
./mainnet/a7/A712E30be68ECc285F8b9162ae4248f96a066D8E_TheContract.sol,Yes,
./mainnet/a7/a7f798ea9d414fcd7ce14065c6c8ae0e125502f5_SasukeInu.sol,Yes,
./mainnet/a7/a786ba79592071a816c99fec258789967277b277_x7wfin.sol,Yes,
./mainnet/a7/a72ded4a46b9c215b476ee11d16d4ea3d88b5fff_DeNiro.sol,Yes,
./mainnet/a7/a7233Dd5e417781f232cCa932d164FD17584209B_Rabbitz.sol,Yes,
./mainnet/a7/a753e08b772149a2fc28dc26a3af29dcfe89aa89_SoAndSo.sol,Yes,
./mainnet/a7/a7fc616ed66714c328761989a311f234248cc5a7_SAI.sol,Yes,
./mainnet/a7/A7B41de2Ff76D16eC436bc8f853B3c24A1DB3875_HealthAI.sol,Yes,
./mainnet/a7/a7fac90c03338beb1149799c100f8551738c6ecd_CryptoFlipCar2.sol,Yes,
./mainnet/a7/A79ffCabb94370Ff42a5AC3C0EbDB4a86BF69D10_PepesBag.sol,Yes,
./mainnet/a7/a76daa02c1a6411c6c368f3a59f4f2257a460006_Slaughter3D.sol,Yes,
./mainnet/a7/a72035b56eb159be540a6f102169620d99424871_TheMerge.sol,Yes,
./mainnet/a7/a7719bf6294ce3797e2db42980f93f4da783aa72_HOERU.sol,Yes,
./mainnet/a7/a7c586bd336514fb7c9964954c1ebec509d29535_BUTTERface.sol,Yes,
./mainnet/a7/a79fa0cc48870d9a5fa2666df5e6aa42ac154fde_ApeTV.sol,Yes,
./mainnet/a7/a71f4ac56ea44f6cc03736e043c57445a056bcb2_UniInu.sol,Yes,
./mainnet/a7/a76d9dc75cf5ae4422149e1f5c07dca3a7deffaf_Nimble.sol,Yes,
./mainnet/a7/a7C9E21ab1F99b77Ae5e69A1ED69034e22330437_wings.sol,Yes,
./mainnet/a7/a7876a16c996e6390ee9dfc3a074d3276ac004b7_eAPEX.sol,Yes,
./mainnet/a7/a7ef6a3488dc3eb5670c3abc986f1f30478dfaef_GovernorAlpha.sol,Yes,
./mainnet/a7/a755efbff8ff8dee5adbfa7cdf91f0ebe24c17f3_Birb.sol,Yes,
./mainnet/a7/a7c0728bf78328dc3c3e6c7e7e0da08a20eec1cb_KomicaToken.sol,Yes,
./mainnet/a7/a7E69ef93F4369A9f816C49c577Fe5aadB71CeA8_ClawFinance.sol,Yes,
./mainnet/a7/a7e54193317eb31e9a5b121b415cb83364a49b38_BabyKimjongun.sol,Yes,
./mainnet/a7/A7dbfc8B53Ed7491A20E998F4BfbaFad6589206d_TehDecentraBag.sol,Yes,
./mainnet/a7/a74642aeae3e2fd79150c910eb5368b64f864b1e_Mobius2D.sol,Yes,
./mainnet/a7/a7776e2595053414f21f903e5270973d3292b659_Crowdsale.sol,Yes,
./mainnet/a7/a7ace3440fd2d6afa37d12f18e3a9f25c55d1e47_TreeLib.sol,Yes,
./mainnet/a7/a70a1f3c439f76157d798f79fda4a1948e51c94d_WW.sol,Yes,
./mainnet/a7/A72b46EbB7F686a9e6eaB6042001FacAA03515Ef_SOSHIWORLD.sol,Yes,
./mainnet/a7/a717045cf694F3424fFf2b19A5c8f019f07f41F3_SHILO.sol,Yes,
./mainnet/a7/a72f46e028c34b6c6f349799d8d34a776a9170fd_Suffage.sol,Yes,
./mainnet/7a/7A9145ae65ffAa1513E51F92E2443D41eA81BBF4_CryptoCares.sol,Yes,
./mainnet/7a/7acd8968c685c98e2c6aaa24c35b8c9ce1c7bc5c_MIRS.sol,Yes,
./mainnet/7a/7a6bbe7fdd793cc9ab7e0fc33605fcd2d19371e8_GovernorBravo.sol,Yes,
./mainnet/7a/7A1D79d3FB28bF43F7FBb0cf94DeF403251B7e6E_MomoshikiProtocol.sol,Yes,
./mainnet/7a/7aba800f4fcf7aefe77b354bcfd4573ac3227013_DATAAMMO.sol,Yes,
./mainnet/7a/7a20cc442311299e2da715f1b16ff4777564197f_GATO.sol,Yes,1
./mainnet/7a/7af57816b7cdf3959b1460669835ca61ee251bb2_SOE.sol,Yes,
./mainnet/7a/7a587bc132796fe3d133eec9e3aff7a28306d209_DynamicLabs.sol,Yes,
./mainnet/7a/7a6157fcd6e54f8962651f0331c4ab6a967caf73_MAGACoinETH.sol,Yes,1
./mainnet/7a/7Ad95520eA6b2B1e36E688e034477eD39028D6FE_OKITASOUJJI.sol,Yes,
./mainnet/7a/7a4333d801109e7419e3763bfce7e07de55619c9_IdentDeFi.sol,Yes,
./mainnet/7a/7aa8ebea24774b9f2db87724b75047668b255938_SAI.sol,Yes,
./mainnet/7a/7a95a28ba80d0af4484d8036f81fe6a1cc670d78_TEHBANK.sol,Yes,
./mainnet/7a/7adfef4b5478e56ab9c3f883b173632167190db4_MasterChef.sol,Yes,
./mainnet/7a/7a76c098e6c8a3480dc66ee41c84421ff10f84bb_TehGreatRace.sol,Yes,
./mainnet/7a/7AB0e42e573e46dD6EEE52Bdba310dF4961ec5D3_SHIBBODYGUARD.sol,Yes,
./mainnet/7a/7aB40213710343921fF79687c676b09682a89AD0_NeymaPad.sol,Yes,
./mainnet/7a/7a4b73ffcfe8b0a7c969bee59a861beffae3d460_Stratmos.sol,Yes,
./mainnet/7a/7acd84f5828a610238cd05f7b4697804547f8b0f_zcdwMiner.sol,Yes,
./mainnet/7a/7a14c1c2aa67c431cc44c8cc55f90d39b069c011_HittingMyself.sol,Yes,
./mainnet/7a/7A41cca0F9A87ED2d07441a495F9965ad9FF6ae6_Nekoshi.sol,Yes,
./mainnet/7a/7a26ec7416fa48c0ad8974f4e657f086875fc2ee_BONER.sol,Yes,
./mainnet/7a/7ada1e942d6641bfe87fbc3c8bc91051dbe4b137_DecanectDAO.sol,Yes,
./mainnet/7a/7a1870e03aaad66a1c8d670ed84103f99ccf6799_Contagion.sol,Yes,
./mainnet/7a/7Ab4713a0924Def1A5237e263c4eA712369472BC_PinkVenom.sol,Yes,
./mainnet/7a/7a73647adaf60dbeb2f2d63992dd1a25f938feee_ALPHA.sol,Yes,
./mainnet/7a/7Af3460d552f832fD7E2DE973c628ACeA59B0712_NftSquid.sol,Yes,
./mainnet/7a/7a761382c00949ff9684cf2075b1f8428da714db_BabyLaika.sol,Yes,
./mainnet/7a/7acac1f7e6ac85be7c12df0070b38f4e541bf04c_FIFA.sol,Yes,
./mainnet/7a/7a21270190Dcb9f9D7f9802f5b0C4cA5e83a974c_Comptroller.sol,Yes,
./mainnet/c8/c89ee566b0a3895f1eca92317cdb3e09343ee5a9_TsuyoiKi.sol,Yes,
./mainnet/c8/c833d85adbd5dd2e76e98af1bcc8a06b581a8358_Chibaku.sol,Yes,
./mainnet/c8/c83e59ae6cc9e2b700aad4233e85cafa14a16e00_BrookInu.sol,Yes,
./mainnet/c8/c81ea5ad6a5c975b1a6e6c4b4f3c73b73c4eb2f8_Multicall.sol,Yes,
./mainnet/c8/c861bfaf3b6581a25756d7b7123ce3e5e29709e6_MoonFight.sol,Yes,
./mainnet/c8/c846330b2e34481d374203aef5c980d2762d4893_CityLoot.sol,Yes,
./mainnet/c8/c8f1999009f6cb7d712a25ca219e0ff2a9ea0290_TokenTrustMinimizedProxy.sol,Yes,
./mainnet/c8/c8215d5da536d8d11975ab9dafdfc65b530ee25e_NOWNER.sol,Yes,
./mainnet/c8/C8FffA1BEA43f10fD5B7326CF4DA634E41094A86_Goblin.sol,Yes,
./mainnet/c8/c89d8af09c3ceecebff5fdb50c59d39e16eb6463_EGG.sol,Yes,
./mainnet/c8/c854484c30bbf2cd90df5f14d3d91fedec1f4a24_Orion.sol,Yes,
./mainnet/c8/c84617d19041fc3a5d90bcfbf0572fb503f68c19_SHINMONK.sol,Yes,
./mainnet/c8/C8e8012df26Dfa05617f1c92574e727a697A2b63_TomNook.sol,Yes,
./mainnet/c8/c8af1ed873a5c2aafce10fe4e67124876c50e239_P2PFuturesTrading.sol,Yes,
./mainnet/c8/c8cfbe992b93821ee0bedba1ba371cc8737b1b28_Brisk.sol,Yes,
./mainnet/c8/c881c6a015d247bceb469612abe1dc854f85534c_TheSect.sol,Yes,
./mainnet/c8/c827002671548d4d8264a2b8f566c722e48c766d_Random.sol,Yes,
./mainnet/c8/c869b6d26215186d20631c030a1f8011b00f8f80_AngryWojak.sol,Yes,
./mainnet/c8/c8459e2c30076d003d5030140caee15cddb0d43d_HexPunks.sol,Yes,
./mainnet/c8/c8a60c51967f4022bf9424c337e9c6f0bd220e1c_NOTBAD_DynamicS.sol,Yes,
./mainnet/c8/C89fE48382F8fda6992dC590786A84275bCD1C57_RoundsManager.sol,Yes,
./mainnet/c8/c8c4E2Fb627a17c088E2AF081371bC38B4eb2D01_DecentralHare.sol,Yes,
./mainnet/c8/c830dbabd0ef36bb478b5a567f21ce5e0fea9f94_squidStats.sol,Yes,
./mainnet/c8/c836fb5a2b21e84cd3ee6abd5facf99f19136050_ElitesProcess.sol,Yes,
./mainnet/c8/c8493F0b8aBb717A6579D5F93E241880A02234Cd_SAVEAMERICA.sol,Yes,
./mainnet/c8/c8acf5ffd26c5cc10e124503b5ca55d249a2dc31_F3G.sol,Yes,
./mainnet/c8/c8723c9428f4324fda2a4faf181d956ded3faeff_HoMusubi.sol,Yes,
./mainnet/c8/c82921fe4814d8dd735a6753419d0b3f250465c6_Anunnaki.sol,Yes,
./mainnet/c8/c840599efe25f9849375e2119fb6945035f70115_JINGLE.sol,Yes,
./mainnet/c8/c890b3450f273209cd19a11d4027e968bdd6f04e_UnilotBonusTailToken.sol,Yes,
./mainnet/c8/c805171f1f2d78161999b271e95b27c9299b080b_Otherside.sol,Yes,
./mainnet/89/897cfdbab0746967237a0a906b2c0f7dbe866661_ERC721LendingPool02.sol,Yes,
./mainnet/89/893705d0CcbE2f885eC0373035ba6A20C6acCab1_D4ADrb.sol,Yes,
./mainnet/89/89a9a5e2212442d8173bcbd4d7fa6ad3c8dabf58_ChuckmateInu.sol,Yes,
./mainnet/89/891ca76ba6928bc3201b9afb71b8aa3d0f9ccb04_WorldMemeInu.sol,Yes,
./mainnet/89/89687c915063d990d67483e188b19daad90c9c68_Bad_Girls_Initiative.sol,Yes,
./mainnet/89/89A5bc9AcF2f1Cb34fbB82bE60E3e24aE5C36662_DejitaruInu.sol,Yes,
./mainnet/89/896d4f50d1054eee96796c852775062c525590d5_random.sol,Yes,
./mainnet/89/89560dbf6613b54C52788B4aD5c140788B26c788_Fenikkusu.sol,Yes,
./mainnet/89/89872650fa1a391f58b4e144222bb02e44db7e3b_DODOTopia.sol,Yes,
./mainnet/89/8959845fd977019f7286d9aa5589df5b7e0210f3_KWWUtils.sol,Yes,
./mainnet/89/89dd3efe803d5358c3895763a7c6e28aaf493882_JokerInu.sol,Yes,
./mainnet/89/898ee0a9de7f580085247db1db775586c548aedb_CryptoSagaArenaRecord.sol,Yes,
./mainnet/89/89eff73372d84cb6af19552293142f797743c62f_SatoshiCult.sol,Yes,
./mainnet/89/89fd25dc5ea7a7f9a05c429a636831cb48d91f4c_GameMachine.sol,Yes,
./mainnet/89/895917741dd920393a915b3184bb374e9810a441_SpaceN.sol,Yes,
./mainnet/89/892951f91e4e19452350b37d321869a8d71b6ded_Address.sol,Yes,
./mainnet/89/89d2aab8b719a5730013cfad8629509eea3b3c21_ElonDolphin.sol,Yes,
./mainnet/89/89ee32dfd37ee484cf181e4a3b439882ec3309cf_MaximusInu.sol,Yes,
./mainnet/89/89130DA9D9395D775fcbd8284FEDF2c2FfBD591c_shillthisbuy.sol,Yes,
./mainnet/89/89ce32964927de7aa99e71b4e31f15aa55d5164d_TIANGOU.sol,Yes,
./mainnet/89/89b69f2d1adffa9a253d40840b6baa7fc903d697_Dione.sol,Yes,
./mainnet/89/89e0Ae0d38FDA9BD16FAF6F514D3f8E356f4f3F4_ForeignAMB.sol,Yes,
./mainnet/89/89568569DA9C83CB35E59F92f5Df2F6CA829EEeE_Token.sol,Yes,
./mainnet/89/89a0b5ffb2b3f8f158a66e630d4d60c8cf8eb6a1_NENJA.sol,Yes,1
./mainnet/89/8929c25f86EdAB1e74F2E07b53C9888dB3435bC7_TDP.sol,Yes,
./mainnet/89/89351d1d877bc03d7e35174770be4b97ba235b69_NOMAD.sol,Yes,
./mainnet/89/895aa662becb2a6d95da676f24b86c8ea33a1ba8_N.sol,Yes,
./mainnet/89/89922f56886927d147d39db7633183dc5e246335_MAESTRO.sol,Yes,
./mainnet/6f/6Fb1AD029720c93BA6aD4b0932959f14f0ec6B3C_ProofofVolt.sol,Yes,
./mainnet/6f/6f2e0a0675869ceefa90ba1c1a6e3091721c9cf8_RememberCULT.sol,Yes,
./mainnet/6f/6fa9104348aE35F80Ed0a4Cc0E36739481b83A90_Cubereum.sol,Yes,
./mainnet/6f/6f629ECF09b3B38b638301d1A226a3489D2ED8BA_AltBn128.sol,Yes,
./mainnet/6f/6fc678b95442f5765b986a5792681b6e4367ff28_EthereumWrapped.sol,Yes,
./mainnet/6f/6F92357f3c70Bba47C6e255fD0B39345f1a0E39C_ARTPRJCT.sol,Yes,
./mainnet/6f/6fcfc9bacc1cfba33ba5c2e3b93a2592585b2257_PQCProtocol.sol,Yes,
./mainnet/6f/6feb9596ecde74cbfa4954d2595a3861375ded97_LSI.sol,Yes,
./mainnet/6f/6fe6660ff62693182489433ee54f90b55a07b11c_BloodMoon.sol,Yes,
./mainnet/6f/6f7754ffe7f8880ab436cb6e08c76b0c6bb7f73f_ManifoldMining.sol,Yes,
./mainnet/6f/6ff7647d1ff2ae4cca6ab671ea5b79336c5b54a9_JIROINU.sol,Yes,
./mainnet/6f/6f18ad407fb961d7bbe3704993dabca16d60a9fd_SniperAI.sol,Yes,
./mainnet/6f/6f258C22D81aed41D4d016855554af649230eB2B_Hyakkiyakou.sol,Yes,
./mainnet/6f/6f640bbff975a6ca6f99d99175730c716a3a35a9_ShillZilla.sol,Yes,
./mainnet/6f/6F51A618F4888e254f2cbCbd0b8114c53F33Dbca_UniswapV2Router01.sol,Yes,
./mainnet/6f/6f069b9eab2967723217d320688a00eb2a9fb8fa_apollodoge.sol,Yes,
./mainnet/6f/6f30b3a8237a87431231bd660131e2744d7b360c_FLIGHT.sol,Yes,
./mainnet/6f/6F78fA5365Ba010e7c88e8Be9f8Ca03C9670D73E_JazzDior.sol,Yes,
./mainnet/6f/6fa74b00ddff8399308d62ae10106b2cf0cff950_DOMINO.sol,Yes,
./mainnet/6f/6f69a51b7e983bb1cb72c8279ecba7a6b52c5b4d_Urajiro.sol,Yes,
./mainnet/6f/6f8b9fcc3cdac8d365d2f4f0af8f19f7225e3d62_CupidDoge.sol,Yes,
./mainnet/6f/6fe3b749fdcb2a70ff460b0f1eb90697c5c385e8_SaviorDao.sol,Yes,
./mainnet/6f/6f89629e8cce87b4affabb9ef567a2763d662dd7_PW.sol,Yes,
./mainnet/6f/6f1af8FE23a2ccB4CD5e30a9133865842cb6a9b2_PawCoin.sol,Yes,
./mainnet/6f/6ffc7f0cdc513c236ac6f3807f6d5e9ea617fc06_Rappo.sol,Yes,
./mainnet/6f/6f7eba6416ca52792e1aedddf61db13ee8d3f83e_JIZZ.sol,Yes,
./mainnet/6f/6f666f4270420d586a75f27cb83c311c73650e4d_SQUIDI.sol,Yes,
./mainnet/6f/6f6b87561d58cab423c56e89beb1fb9725ad2cc7_NiceToken.sol,Yes,
